file_name,folder_name,accent
pabna_audio_02_augmented.wav,pabna augmented,pabna
pabna_audio_03_augmented.wav,pabna augmented,pabna
pabna_audio_04_augmented.wav,pabna augmented,pabna
pabna_audio_05_augmented.wav,pabna augmented,pabna
pabna_audio_06_augmented.wav,pabna augmented,pabna
pabna_audio_07_augmented.wav,pabna augmented,pabna
pabna_audio_08_augmented.wav,pabna augmented,pabna
pabna_audio_09_augmented.wav,pabna augmented,pabna
pabna_audio_100_augmented.wav,pabna augmented,pabna
pabna_audio_101_augmented.wav,pabna augmented,pabna
pabna_audio_102_augmented.wav,pabna augmented,pabna
pabna_audio_103_augmented.wav,pabna augmented,pabna
pabna_audio_104_augmented.wav,pabna augmented,pabna
pabna_audio_105_augmented.wav,pabna augmented,pabna
pabna_audio_106_augmented.wav,pabna augmented,pabna
pabna_audio_107_augmented.wav,pabna augmented,pabna
pabna_audio_108_augmented.wav,pabna augmented,pabna
pabna_audio_109_augmented.wav,pabna augmented,pabna
pabna_audio_10_augmented.wav,pabna augmented,pabna
pabna_audio_110_augmented.wav,pabna augmented,pabna
pabna_audio_111_augmented.wav,pabna augmented,pabna
pabna_audio_112_augmented.wav,pabna augmented,pabna
pabna_audio_113_augmented.wav,pabna augmented,pabna
pabna_audio_114_augmented.wav,pabna augmented,pabna
pabna_audio_115_augmented.wav,pabna augmented,pabna
pabna_audio_116_augmented.wav,pabna augmented,pabna
pabna_audio_117_augmented.wav,pabna augmented,pabna
pabna_audio_118_augmented.wav,pabna augmented,pabna
pabna_audio_119_augmented.wav,pabna augmented,pabna
pabna_audio_11_augmented.wav,pabna augmented,pabna
pabna_audio_120_augmented.wav,pabna augmented,pabna
pabna_audio_121_augmented.wav,pabna augmented,pabna
pabna_audio_122_augmented.wav,pabna augmented,pabna
pabna_audio_123_augmented.wav,pabna augmented,pabna
pabna_audio_124_augmented.wav,pabna augmented,pabna
pabna_audio_125_augmented.wav,pabna augmented,pabna
pabna_audio_126_augmented.wav,pabna augmented,pabna
pabna_audio_127_augmented.wav,pabna augmented,pabna
pabna_audio_128_augmented.wav,pabna augmented,pabna
pabna_audio_129_augmented.wav,pabna augmented,pabna
pabna_audio_12_augmented.wav,pabna augmented,pabna
pabna_audio_130_augmented.wav,pabna augmented,pabna
pabna_audio_131_augmented.wav,pabna augmented,pabna
pabna_audio_132_augmented.wav,pabna augmented,pabna
pabna_audio_133_augmented.wav,pabna augmented,pabna
pabna_audio_134_augmented.wav,pabna augmented,pabna
pabna_audio_135_augmented.wav,pabna augmented,pabna
pabna_audio_136_augmented.wav,pabna augmented,pabna
pabna_audio_137_augmented.wav,pabna augmented,pabna
pabna_audio_138_augmented.wav,pabna augmented,pabna
pabna_audio_139_augmented.wav,pabna augmented,pabna
pabna_audio_13_augmented.wav,pabna augmented,pabna
pabna_audio_140_augmented.wav,pabna augmented,pabna
pabna_audio_141_augmented.wav,pabna augmented,pabna
pabna_audio_142_augmented.wav,pabna augmented,pabna
pabna_audio_143_augmented.wav,pabna augmented,pabna
pabna_audio_144_augmented.wav,pabna augmented,pabna
pabna_audio_145_augmented.wav,pabna augmented,pabna
pabna_audio_146_augmented.wav,pabna augmented,pabna
pabna_audio_147_augmented.wav,pabna augmented,pabna
pabna_audio_148_augmented.wav,pabna augmented,pabna
pabna_audio_149_augmented.wav,pabna augmented,pabna
pabna_audio_14_augmented.wav,pabna augmented,pabna
pabna_audio_150_augmented.wav,pabna augmented,pabna
pabna_audio_151_augmented.wav,pabna augmented,pabna
pabna_audio_152_augmented.wav,pabna augmented,pabna
pabna_audio_153_augmented.wav,pabna augmented,pabna
pabna_audio_154_augmented.wav,pabna augmented,pabna
pabna_audio_155_augmented.wav,pabna augmented,pabna
pabna_audio_156_augmented.wav,pabna augmented,pabna
pabna_audio_157_augmented.wav,pabna augmented,pabna
pabna_audio_158_augmented.wav,pabna augmented,pabna
pabna_audio_159_augmented.wav,pabna augmented,pabna
pabna_audio_15_augmented.wav,pabna augmented,pabna
pabna_audio_160_augmented.wav,pabna augmented,pabna
pabna_audio_161_augmented.wav,pabna augmented,pabna
pabna_audio_162_augmented.wav,pabna augmented,pabna
pabna_audio_163_augmented.wav,pabna augmented,pabna
pabna_audio_164_augmented.wav,pabna augmented,pabna
pabna_audio_16_augmented.wav,pabna augmented,pabna
pabna_audio_17_augmented.wav,pabna augmented,pabna
pabna_audio_18_augmented.wav,pabna augmented,pabna
pabna_audio_19_augmented.wav,pabna augmented,pabna
pabna_audio_20_augmented.wav,pabna augmented,pabna
pabna_audio_21_augmented.wav,pabna augmented,pabna
pabna_audio_22_augmented.wav,pabna augmented,pabna
pabna_audio_23_augmented.wav,pabna augmented,pabna
pabna_audio_24_augmented.wav,pabna augmented,pabna
pabna_audio_25_augmented.wav,pabna augmented,pabna
pabna_audio_26_augmented.wav,pabna augmented,pabna
pabna_audio_27_augmented.wav,pabna augmented,pabna
pabna_audio_28_augmented.wav,pabna augmented,pabna
pabna_audio_29_augmented.wav,pabna augmented,pabna
pabna_audio_30_augmented.wav,pabna augmented,pabna
pabna_audio_31_augmented.wav,pabna augmented,pabna
pabna_audio_32_augmented.wav,pabna augmented,pabna
pabna_audio_33_augmented.wav,pabna augmented,pabna
pabna_audio_34_augmented.wav,pabna augmented,pabna
pabna_audio_35_augmented.wav,pabna augmented,pabna
pabna_audio_36_augmented.wav,pabna augmented,pabna
pabna_audio_37_augmented.wav,pabna augmented,pabna
pabna_audio_38_augmented.wav,pabna augmented,pabna
pabna_audio_39_augmented.wav,pabna augmented,pabna
pabna_audio_40_augmented.wav,pabna augmented,pabna
pabna_audio_41_augmented.wav,pabna augmented,pabna
pabna_audio_42_augmented.wav,pabna augmented,pabna
pabna_audio_43_augmented.wav,pabna augmented,pabna
pabna_audio_44_augmented.wav,pabna augmented,pabna
pabna_audio_45_augmented.wav,pabna augmented,pabna
pabna_audio_46_augmented.wav,pabna augmented,pabna
pabna_audio_47_augmented.wav,pabna augmented,pabna
pabna_audio_48_augmented.wav,pabna augmented,pabna
pabna_audio_49_augmented.wav,pabna augmented,pabna
pabna_audio_50_augmented.wav,pabna augmented,pabna
pabna_audio_51_augmented.wav,pabna augmented,pabna
pabna_audio_52_augmented.wav,pabna augmented,pabna
pabna_audio_53_augmented.wav,pabna augmented,pabna
pabna_audio_54_augmented.wav,pabna augmented,pabna
pabna_audio_55_augmented.wav,pabna augmented,pabna
pabna_audio_56_augmented.wav,pabna augmented,pabna
pabna_audio_57_augmented.wav,pabna augmented,pabna
pabna_audio_58_augmented.wav,pabna augmented,pabna
pabna_audio_59_augmented.wav,pabna augmented,pabna
pabna_audio_60_augmented.wav,pabna augmented,pabna
pabna_audio_61_augmented.wav,pabna augmented,pabna
pabna_audio_62_augmented.wav,pabna augmented,pabna
pabna_audio_63_augmented.wav,pabna augmented,pabna
pabna_audio_64_augmented.wav,pabna augmented,pabna
pabna_audio_65_augmented.wav,pabna augmented,pabna
pabna_audio_66_augmented.wav,pabna augmented,pabna
pabna_audio_67_augmented.wav,pabna augmented,pabna
pabna_audio_68_augmented.wav,pabna augmented,pabna
pabna_audio_69_augmented.wav,pabna augmented,pabna
pabna_audio_70_augmented.wav,pabna augmented,pabna
pabna_audio_71_augmented.wav,pabna augmented,pabna
pabna_audio_72_augmented.wav,pabna augmented,pabna
pabna_audio_73_augmented.wav,pabna augmented,pabna
pabna_audio_74_augmented.wav,pabna augmented,pabna
pabna_audio_75_augmented.wav,pabna augmented,pabna
pabna_audio_76_augmented.wav,pabna augmented,pabna
pabna_audio_77_augmented.wav,pabna augmented,pabna
pabna_audio_78_augmented.wav,pabna augmented,pabna
pabna_audio_79_augmented.wav,pabna augmented,pabna
pabna_audio_80_augmented.wav,pabna augmented,pabna
pabna_audio_81_augmented.wav,pabna augmented,pabna
pabna_audio_82_augmented.wav,pabna augmented,pabna
pabna_audio_83_augmented.wav,pabna augmented,pabna
pabna_audio_84_augmented.wav,pabna augmented,pabna
pabna_audio_85_augmented.wav,pabna augmented,pabna
pabna_audio_86_augmented.wav,pabna augmented,pabna
pabna_audio_87_augmented.wav,pabna augmented,pabna
pabna_audio_88_augmented.wav,pabna augmented,pabna
pabna_audio_89_augmented.wav,pabna augmented,pabna
pabna_audio_90_augmented.wav,pabna augmented,pabna
pabna_audio_91_augmented.wav,pabna augmented,pabna
pabna_audio_92_augmented.wav,pabna augmented,pabna
pabna_audio_93_augmented.wav,pabna augmented,pabna
pabna_audio_94_augmented.wav,pabna augmented,pabna
pabna_audio_95_augmented.wav,pabna augmented,pabna
pabna_audio_96_augmented.wav,pabna augmented,pabna
pabna_audio_97_augmented.wav,pabna augmented,pabna
pabna_audio_98_augmented.wav,pabna augmented,pabna
pabna_audio_99_augmented.wav,pabna augmented,pabna
puran_dhaka_audio_01_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_02_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_03_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_04_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_05_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_06_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_07_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_08_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_09_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_100_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_101_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_102_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_103_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_104_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_10_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_11_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_12_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_13_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_14_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_15_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_16_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_17_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_18_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_19_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_20_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_21_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_22_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_23_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_24_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_25_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_26_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_27_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_28_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_29_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_30_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_31_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_32_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_33_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_34_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_35_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_36_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_37_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_38_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_39_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_40_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_41_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_42_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_43_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_44_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_45_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_46_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_47_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_48_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_49_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_50_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_51_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_52_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_53_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_54_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_55_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_56_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_57_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_58_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_59_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_60_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_61_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_62_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_63_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_64_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_65_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_66_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_67_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_68_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_69_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_70_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_71_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_72_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_73_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_74_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_75_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_76_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_77_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_78_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_79_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_80_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_81_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_82_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_83_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_84_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_85_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_86_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_87_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_88_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_89_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_90_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_91_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_92_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_93_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_94_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_95_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_96_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_97_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_98_augmented.wav,puran dhaka augmented,puran dhaka
puran_dhaka_audio_99_augmented.wav,puran dhaka augmented,puran dhaka
rajshahi_audio_01_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_02_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_03_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_04_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_05_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_06_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_07_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_08_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_09_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_100_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_101_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_102_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_103_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_104_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_105_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_106_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_107_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_108_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_109_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_10_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_110_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_111_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_112_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_113_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_114_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_115_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_116_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_117_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_118_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_119_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_11_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_120_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_121_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_122_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_123_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_124_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_125_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_126_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_12_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_13_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_14_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_15_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_16_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_17_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_18_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_19_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_20_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_21_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_22_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_23_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_24_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_25_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_26_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_27_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_28_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_29_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_30_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_31_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_32_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_33_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_34_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_35_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_36_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_37_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_38_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_39_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_40_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_41_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_42_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_43_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_44_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_45_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_46_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_47_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_48_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_49_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_50_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_51_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_52_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_53_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_54_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_55_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_56_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_57_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_58_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_59_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_60_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_61_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_62_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_63_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_64_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_65_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_66_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_67_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_68_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_69_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_70_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_71_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_72_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_73_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_74_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_75_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_76_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_77_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_78_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_79_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_80_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_81_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_82_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_83_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_84_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_85_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_86_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_87_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_88_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_89_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_90_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_91_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_92_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_93_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_94_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_95_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_96_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_97_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_98_augmented.wav,rajshahi augmented,rajshahi
rajshahi_audio_99_augmented.wav,rajshahi augmented,rajshahi
shatkhira_audio_01_augmented.wav,shatkhira augmented,shatkhira
shatkhira_audio_02_augmented.wav,shatkhira augmented,shatkhira
shatkhira_audio_03_augmented.wav,shatkhira augmented,shatkhira
shatkhira_audio_04_augmented.wav,shatkhira augmented,shatkhira
shatkhira_audio_05_augmented.wav,shatkhira augmented,shatkhira
shatkhira_audio_06_augmented.wav,shatkhira augmented,shatkhira
shatkhira_audio_07_augmented.wav,shatkhira augmented,shatkhira
shatkhira_audio_08_augmented.wav,shatkhira augmented,shatkhira
shatkhira_audio_09_augmented.wav,shatkhira augmented,shatkhira
shatkhira_audio_10_augmented.wav,shatkhira augmented,shatkhira
shatkhira_audio_11_augmented.wav,shatkhira augmented,shatkhira
shatkhira_audio_12_augmented.wav,shatkhira augmented,shatkhira
shatkhira_audio_13_augmented.wav,shatkhira augmented,shatkhira
shatkhira_audio_14_augmented.wav,shatkhira augmented,shatkhira
shatkhira_audio_15_augmented.wav,shatkhira augmented,shatkhira
shatkhira_audio_16_augmented.wav,shatkhira augmented,shatkhira
shatkhira_audio_17_augmented.wav,shatkhira augmented,shatkhira
shatkhira_audio_18_augmented.wav,shatkhira augmented,shatkhira
shatkhira_audio_19_augmented.wav,shatkhira augmented,shatkhira
shatkhira_audio_20_augmented.wav,shatkhira augmented,shatkhira
shatkhira_audio_21_augmented.wav,shatkhira augmented,shatkhira
shatkhira_audio_22_augmented.wav,shatkhira augmented,shatkhira
shatkhira_audio_23_augmented.wav,shatkhira augmented,shatkhira
shatkhira_audio_24_augmented.wav,shatkhira augmented,shatkhira
shatkhira_audio_25_augmented.wav,shatkhira augmented,shatkhira
shatkhira_audio_26_augmented.wav,shatkhira augmented,shatkhira
shatkhira_audio_27_augmented.wav,shatkhira augmented,shatkhira
shatkhira_audio_28_augmented.wav,shatkhira augmented,shatkhira
shatkhira_audio_29_augmented.wav,shatkhira augmented,shatkhira
shatkhira_audio_30_augmented.wav,shatkhira augmented,shatkhira
shatkhira_audio_31_augmented.wav,shatkhira augmented,shatkhira
shatkhira_audio_32_augmented.wav,shatkhira augmented,shatkhira
shatkhira_audio_33_augmented.wav,shatkhira augmented,shatkhira
sylhet_audio_01_augmented.wav,sylhet augmented,sylhet
sylhet_audio_02_augmented.wav,sylhet augmented,sylhet
sylhet_audio_03_augmented.wav,sylhet augmented,sylhet
sylhet_audio_04_augmented.wav,sylhet augmented,sylhet
sylhet_audio_05_augmented.wav,sylhet augmented,sylhet
sylhet_audio_06_augmented.wav,sylhet augmented,sylhet
sylhet_audio_07_augmented.wav,sylhet augmented,sylhet
sylhet_audio_08_augmented.wav,sylhet augmented,sylhet
sylhet_audio_09_augmented.wav,sylhet augmented,sylhet
sylhet_audio_100_augmented.wav,sylhet augmented,sylhet
sylhet_audio_101_augmented.wav,sylhet augmented,sylhet
sylhet_audio_102_augmented.wav,sylhet augmented,sylhet
sylhet_audio_103_augmented.wav,sylhet augmented,sylhet
sylhet_audio_104_augmented.wav,sylhet augmented,sylhet
sylhet_audio_105_augmented.wav,sylhet augmented,sylhet
sylhet_audio_106_augmented.wav,sylhet augmented,sylhet
